ID,Quadratic_AICc,Quadratic_BIC,Cubic_AICc,Cubic_BIC,Logistic_AICc,Gompertz_AICc,Baranyi_AICc,Logistic_BIC,Gompertz_BIC,Baranyi_BIC,ThreePhase_AICc,ThreePhase_BIC
41,42.5951834283463,44.6064120653089,23.0569235998021,24.7621358665937,NA,-25.8306913247176,-29.3431182462011,NA,-24.125479057926,-27.6379059794095,-12.487520534465,-10.7823082676734
42,70.371202772767,74.7526649024845,63.8785564274992,68.8995436338056,NA,11.4292041748053,11.4761699464948,NA,16.4501913811117,16.4971571528011,13.262668104214,18.2836553105203
43,32.0651551681077,33.7432449190014,18.1609479363762,19.3835601249933,NA,2.98975236976902,7.96182280469018,NA,4.21236455838614,9.1844349933073,21.3988551586138,22.6214673472309
44,27.7043833267216,30.024137968216,-13.1110666426473,-10.9630073277074,NA,29.9482406340442,30.0853730405123,NA,32.096299948984,32.2334323554521,30.8744148088617,33.0224741238015
45,28.1275105457914,24.3528514306577,27.1555460547559,19.5800793036959,NA,12.7910471150347,-4.87433082514009,NA,5.21558036397472,-12.4497975762001,24.9886287805806,17.4131620295206
46,16.6750378777425,16.674557920634,0.409440786492242,-0.879037947772131,NA,-24.628051690482,-61.9363207183251,NA,-25.9165304247463,-63.2247994525895,10.8209631254974,9.53248439123304
47,21.0595337456721,19.891734550081,16.9234216779214,13.7970060167657,NA,14.4129792638816,11.1796509439929,NA,11.286563602726,8.05323528283729,26.6802892041844,23.5538735430288
48,30.9540358757729,29.7862366801818,30.4626386737684,27.3362230126128,NA,25.2370611098389,23.5414442901662,NA,22.1106454486832,20.4150286290106,33.5628406272835,30.4364249661279
49,34.0887671509186,32.2005520249352,27.4984625424581,23.1937491905344,NA,-1.53219678357078,3.18163172893269,NA,-5.83691013549448,-1.12308162299102,16.4689896833965,12.1642763314728
50,34.8794999795737,33.7117007839826,30.4363893169808,27.3099736558252,NA,-3.18661213966697,-0.959933850316546,NA,-6.31302780082259,-4.08634951147216,9.50855997149764,6.38214431034203
51,27.8739684946905,25.1337659245366,22.8623014701619,17.115619686041,NA,11.3164940483172,11.6480086115396,NA,5.56981226419635,5.90132682741869,13.187563047256,7.44088126313512
52,26.2959027323137,22.52124361718,22.214192746184,14.638725995124,NA,-7.89780509411401,-11.9963744083173,NA,-15.473271845174,-19.5718411593773,4.42540598825864,-3.15006076280135
53,24.1071858214639,21.36698325131,20.0128474808553,14.2661656967344,NA,22.7041159234766,22.7504252341233,NA,16.9574341393557,17.0037434500024,23.0284643748823,17.2817825907615
54,31.8812238944442,29.9930087684608,30.2719727384896,25.9672593865659,NA,30.8243606311433,30.7625967939316,NA,26.5196472792196,26.4578834420079,32.2071168752866,27.9024035233629
55,20.520484070028,18.6322689440446,17.9167093578422,13.6119960059185,NA,6.19696891173845,6.28438750439833,NA,1.89225555981474,1.97967415247462,7.8435253466766,3.5388119947529
56,26.6582590023084,26.1122502549039,14.8359467704028,12.6988903816017,NA,-28.2385407590723,-24.2239457832045,NA,-30.3755971478734,-26.3610021720056,-1.50496855357997,-3.64202494238107
57,46.6361495376383,46.0901407902338,46.545380804474,44.4083244156729,NA,-33.4568622810343,-38.4737399331845,NA,-35.5939186698354,-40.6107963219855,-24.6580264439516,-26.7950828327527
58,47.9614899972853,47.4154812498808,42.8560489751295,40.7189925863284,NA,4.64933194002522,5.49906741020685,NA,2.51227555122412,3.36201102140576,7.87727170542011,5.74021531661902
59,38.9992071837195,38.998727226611,42.851603240189,41.5631245059246,NA,-22.4186698368189,-22.5338283631542,NA,-23.7071485710833,-23.8223070974186,-22.6043859059582,-23.8928646402225
60,49.0670821167589,48.5210733693543,40.8324686222038,38.6954122334027,NA,6.27471547283909,7.32158830215593,NA,4.137659084038,5.18453191335484,6.76050733818012,4.62345094937903
61,43.2511530457595,42.0833538501684,39.4062099158394,36.2797942546838,NA,-23.7207378039224,-22.6683223504133,NA,-26.847153465078,-25.7947380115689,-22.0195252523826,-25.1459409135382
62,23.6330271387083,21.7448120127249,21.5182866590408,17.2135733071171,NA,8.85522240368118,8.15397044644791,NA,4.55050905175747,3.84925709452421,14.1576813619094,9.85296800998571
